,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage 0,Total Investment Costs 0,Expected Number of Deaths 0,Expected Annual Damage 1,Total Investment Costs 1,Expected Number of Deaths 1,Expected Annual Damage 2,Total Investment Costs 2,Expected Number of Deaths 2
205,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,3,3,0,5,0,0,0,5,2,3,6,2,0,0,744000.1531953303,88882934.281962,0.0002456138200955867,2147988.565184117,233779610.5728917,0.0006031571661887259,1998102.9133160615,129721646.14060806,0.0006031571661887259
206,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,5,0,0,3,0,0,3,3,0,1,1,1,2,0,0,2450405.820684988,159912772.06808606,0.0004324973580156978,246087.3014412748,403001193.7736938,4.023096875840056e-05,0.0,6760155.085393716,0.0
207,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,3,6,3,0,0,3,0,0,0,2,1,0,3,2,1,0,3172121.596128494,94616962.5335574,0.0006698801644506731,2825017.0744769513,362858413.67759615,0.0004324973580156978,0.0,61610086.069488466,0.0
208,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2,5,1,0,0,3,0,0,4,1,1,0,3,2,5,0,3172121.596128494,87872035.04493238,0.0008373502055633415,2825017.0744769513,388648527.99811727,0.0005406216975196224,0.0,62661613.468603775,0.0
209,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7,1,0,0,0,0,5,6,2,3,4,2,3,0,0,744000.1531953303,135742390.9930804,0.0007368414602867601,857740.8355987067,119930606.91403434,0.0007368414602867601,797888.0755042676,72056607.85615444,0.0007368414602867601
210,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,3,2,6,2,3,3,1,2,0,1,763506.4711543402,150417180.66280553,0.00032290996615976625,880229.225411205,127531341.97536358,0.00032290996615976625,0.0,112991893.35707033,0.0
211,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,4,4,0,0,0,1,0,0,6,2,6,0,2,2,3,4,744000.1531953303,88012773.48701955,0.0002456138200955867,0.0,217405160.82234,0.0,0.0,408671966.5832416,0.0
212,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,7,0,0,0,0,5,1,3,6,5,0,3,4,0,4,744000.1531953303,132884296.73465161,0.0002456138200955867,857740.8355987067,140325017.83288437,0.0002456138200955867,0.0,174203895.30082303,0.0
213,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0,2,2,0,0,3,0,0,2,2,1,2,0,2,2091398.9875186281,155899571.66081125,0.0008099554333352396,2147988.565184117,123142000.9928338,0.0007539464577359075,0.0,80795768.02171598,0.0
214,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,7,0,0,0,0,5,0,0,6,3,7,2,3,0,5,744000.1531953303,137644031.60190862,0.00030701727511948343,857740.8355987067,46474271.99478282,0.00030701727511948343,0.0,141635402.31479967,0.0
215,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,5,0,1,0,3,0,0,0,1,2,3,5,2,7,0,744000.1531953303,88882911.28100325,0.00030701727511948343,0.0,134849074.5356573,0.0,0.0,320568938.3756863,0.0
216,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,8,6,0,0,1,0,0,7,3,4,7,0,5,4,0,744000.1531953303,122671077.22910853,0.0002456138200955867,0.0,323005024.6264744,0.0,0.0,61314425.70670372,0.0
217,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,9,0,0,0,1,3,0,2,1,3,0,5,3,0,1,744000.1531953303,124069389.43610819,0.00030701727511948343,0.0,91112940.1505678,0.0,0.0,141823024.47980863,0.0
218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,3,0,3,3,0,2,2,0,2,2,0,7,2091398.9875186281,160923929.99446818,0.0006479643466681916,2411126.2711710106,38676377.091665365,0.0006479643466681916,0.0,217142616.56827223,0.0
219,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,3,5,5,0,0,1,2,0,0,3,2,3,2,2,4,4,0.0,119582816.3741346,0.0,0.0,383329312.65572876,0.0,0.0,269885157.6228581,0.0
220,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,3,6,4,0,0,1,0,0,0,2,0,3,3,2,1,0,3172121.596128494,88296162.22389115,0.0006698801644506731,0.0,247311261.4708325,0.0,0.0,183417755.50239244,0.0
221,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5,1,0,0,0,3,0,2,2,2,0,2,3,0,3,744000.1531953303,122356169.61629082,0.0007368414602867601,857740.8355987067,176143870.85202855,0.0007368414602867601,0.0,112963586.53814456,0.0
222,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,2,5,0,3,0,6,0,0,7,6,0,4,1,0,0,0,736197.6260117267,53972600.39216696,0.0003006601987033705,0.0,517961860.5405925,0.0,0.0,807382778.167152,0.0
223,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,5,2,0,0,1,2,0,3,2,2,0,0,1,0,4,213454.90662565577,117041820.68164305,0.00012069290627520168,246087.3014412748,221813718.4384083,0.00012069290627520168,228915.4429915467,473018054.16471535,0.00012069290627520168
224,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,5,1,0,0,0,0,0,7,4,2,0,1,3,0,0,734246.9942158257,122356206.4786539,0.000299070929599342,846496.6406924576,103597651.2539104,0.000299070929599342,787428.4953350672,155464795.66369763,0.000299070929599342
225,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,3,5,1,0,0,1,0,0,0,2,0,0,3,3,0,0,3172121.596128494,84324651.64247863,0.0006698801644506731,2825017.0744769513,107621621.02690285,0.0004324973580156978,0.0,267121225.8954118,0.0
226,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,4,5,0,0,0,2,4,0,4,3,0,4,1,4,0,2,2450405.820684988,118050210.26505774,0.0004324973580156978,0.0,109616990.5759693,0.0,0.0,360021834.6171413,0.0
227,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2,5,0,0,0,1,0,3,0,0,1,0,3,2,0,0,3172121.596128494,112070067.49629377,0.0008373502055633415,2825017.0744769513,274745527.30303645,0.0005406216975196224,0.0,39442267.87068471,0.0
228,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,2,5,3,0,0,0,3,0,1,3,0,0,4,2,0,3,3172121.596128494,81551234.73526615,0.0008373502055633415,3657066.758384957,101027956.56595463,0.0008373502055633415,0.0,484724036.0021865,0.0
229,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,3,5,0,0,0,0,3,0,4,5,0,0,2,2,0,7,3016631.326867989,81551341.62693973,0.0006217676894251735,3477805.567496521,57103985.014633335,0.0006217676894251735,0.0,845781210.3943024,0.0
230,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,7,0,0,2,0,0,6,0,3,3,0,3,2,0,7,1863154.6444251048,178388192.6506262,0.0006031571661887259,2147988.565184117,30700338.640101563,0.0006031571661887259,0.0,116918183.9312232,0.0
231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,1,0,0,2,2,2,3,2,0,3,0,0,763506.4711543402,159935244.9566985,0.0007749839187834389,880229.225411205,156416021.57579604,0.0007749839187834389,818807.2358426696,25356723.017402545,0.0007749839187834389
232,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,4,5,4,0,0,6,0,1,5,4,5,6,5,2,6,0,749852.0485830335,112918933.79006486,0.0002494280659452546,0.0,702990707.3167735,0.0,0.0,48319035.89186076,0.0
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,3,1,0,0,2,0,0,2,6,5,5,0,3,763506.4711543402,189686153.66165248,0.00032290996615976625,880229.225411205,13461431.283060474,0.00032290996615976625,818807.2358426696,107611072.31089479,0.00032290996615976625
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,1,0,0,4,4,1,2,6,2,5,0,0,763506.4711543402,176796380.59703732,0.00025832797292781295,880229.225411205,43662967.48147778,0.00025832797292781295,818807.2358426696,36152820.41084805,0.00025832797292781295
235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,6,0,0,4,5,0,3,7,1,5,5,0,0.0,205717569.47536582,0.0,0.0,218065753.10690802,0.0,0.0,8844942.541352985,0.0
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,3,0,0,2,4,1,2,3,3,3,0,1,228244.34309352335,175833147.81174633,0.00013442154143839696,0.0,78643999.2922087,0.0,0.0,62525698.92319378,0.0
237,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,3,0,1,0,0,3,0,0,3,5,1,5,0,0,753753.3121748352,161545863.12444857,0.0002519708965116998,868985.0305049559,177570964.1451315,0.0002519708965116998,808347.6556734687,8270212.634095593,0.0002519708965116998
238,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,3,5,0,0,0,2,0,0,6,0,0,3,6,4,3,0,3172121.596128494,87350242.15729573,0.0006698801644506731,0.0,232688222.29237664,0.0,0.0,250421319.94415084,0.0
239,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,3,5,0,0,0,0,0,0,1,1,1,2,2,2,0,5,736197.6260117267,87871653.500398,0.00024052815896269638,848745.4796737076,264382028.33769208,0.00024052815896269638,789520.4113689075,220228783.7290076,0.00024052815896269638
240,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,0,0,1,2,3,3,0,3,2,0,2,3,0,0,228244.34309352335,154099309.81775528,4.4807180479465655e-05,263137.70598689356,159581600.53796223,4.4807180479465655e-05,0.0,118222769.6943605,0.0
241,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2,5,3,0,0,1,0,0,1,3,2,0,1,2,0,0,740098.8896035287,88882910.9301736,0.00030383873691142697,246087.3014412748,223872613.45394322,5.028871094800071e-05,0.0,183685055.0104507,0.0
242,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,7,0,0,0,0,1,0,0,4,2,4,4,3,1,5,744000.1531953303,136522704.12482235,0.00030701727511948343,857740.8355987067,68761743.1359829,0.00030701727511948343,0.0,203061827.29586676,0.0
243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,2,0,0,6,0,0,2,1,1,2,0,3,2091398.9875186281,169845143.58429876,0.0008099554333352396,2147988.565184117,131358015.00933746,0.0007539464577359075,0.0,39452396.520792924,0.0
244,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,1,0,2,1,0,3,5,0,3,7,0,5,0,2,0.0,166119037.84671932,0.0,0.0,242506311.32826295,0.0,0.0,32623297.885603976,0.0
245,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,3,7,0,3,0,1,0,0,4,2,1,3,4,2,2,2,3172121.596128494,102038652.6465145,0.0006698801644506731,0.0,133585944.41037317,0.0,0.0,357997478.75007,0.0
246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,2,0,0,6,4,1,1,1,5,5,0,5,2636994.143797594,171187614.5439593,0.0006127904100578717,263137.70598689356,38837622.604403764,5.600897559933208e-05,0.0,168229922.868411,0.0
247,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,5,0,0,0,0,3,0,4,7,5,3,0,5,0,0,744000.1531953303,101718048.6203752,0.00030701727511948343,857740.8355987067,151703319.8982247,0.00030701727511948343,0.0,117687042.137624,0.0
248,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,6,0,0,1,0,1,2,1,2,3,1,4,5,0,5,0.0,166260336.5305652,0.0,0.0,28701433.460429866,0.0,0.0,355046860.1318532,0.0
249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,2,0,0,5,0,1,2,2,2,3,0,1,215919.8127036336,163272958.94572937,5.124208838988924e-05,0.0,7841728.413206597,0.0,0.0,400792118.4856685,0.0
250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,2,0,0,5,2,2,5,1,3,4,0,7,0.0,176780013.88865316,0.0,0.0,33700229.82044799,0.0,0.0,213535774.63013923,0.0
251,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,3,5,0,0,0,1,1,0,1,3,1,1,0,2,0,0,736197.6260117267,87871653.500398,0.00024052815896269638,0.0,301581197.0436692,0.0,0.0,216476890.41801333,0.0
252,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,7,0,7,2,0,0,0,0,1,2,6,2,3,2,3,228244.34309352335,148641067.85522202,4.4807180479465655e-05,0.0,74664385.03625615,0.0,0.0,182703326.58492073,0.0
253,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,7,1,3,0,3,0,0,0,2,3,5,3,2,1,4,744000.1531953303,134870758.52814266,0.0002456138200955867,0.0,158927248.26011783,0.0,0.0,210079070.03743872,0.0
254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,0,0,2,0,0,4,7,3,1,5,2,3,0,0,2636994.143797594,174033543.33873397,0.0006127904100578717,0.0,50591343.66019431,0.0,0.0,74688082.20615841,0.0
255,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,3,4,6,3,0,5,0,0,3,3,3,0,5,2,0,2,734246.9942158257,114579702.44390933,0.00023925674367947355,2147988.565184117,268359988.6055675,0.0006031571661887259,0.0,460782368.7848043,0.0
256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,0,0,4,5,0,1,0,1,2,0,0,2636994.143797594,180320539.7650129,0.0004902323280462972,3040130.5035430742,117541574.60151602,0.0004902323280462972,2242878.991484173,6537169.070456504,0.0006479643466681916
257,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,4,3,0,0,0,1,0,0,4,6,6,0,1,2,0,5,744000.1531953303,82456331.17994161,0.0002456138200955867,2147988.565184117,179948896.57418898,0.0006031571661887259,0.0,415974176.45699376,0.0
258,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,4,0,3,6,0,2,5,0,734246.9942158257,120704200.49034418,0.0007177702310384207,846496.6406924576,194850804.18122554,0.0007177702310384207,787428.4953350672,30700056.639123302,0.0007177702310384207
259,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,3,6,0,0,0,6,0,0,0,2,2,2,5,0,0,0,745950.7849912316,68049511.18837117,0.00024688523537880945,0.0,279686831.8533115,0.0,0.0,745228835.6613917,0.0
260,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,0,0,2,0,0,2,5,2,2,3,3,2,0,0,2091398.9875186281,160614238.5064455,0.0006479643466681916,2147988.565184117,155141492.5296954,0.0006031571661887259,1998102.9133160615,38046060.32686206,0.0006031571661887259
261,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,2,5,1,3,0,0,0,0,2,2,0,0,4,1,3,4,3016631.326867989,79010207.63248535,0.0007772096117814669,3477805.567496521,207532964.70121416,0.0007772096117814669,793704.2434365879,615920078.4156848,0.00030383873691142697
262,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,5,0,3,1,0,0,0,4,3,3,0,0,2,0,3,1863154.6444251048,128249660.88310343,0.0006031571661887259,2147988.565184117,57103774.62242493,0.0006031571661887259,0.0,225468337.42060518,0.0
263,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,3,0,2,1,2,3,0,1,7,749852.0485830335,84491396.43240158,0.0007482841978357639,864487.3525424564,184519895.24484256,0.0007482841978357639,804163.8236057886,420272473.7195137,0.0007482841978357639
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,5,4,2,2,6,2,4,0,4,763506.4711543402,175891777.03919166,0.0007749839187834389,880229.225411205,44694917.15151514,0.0007749839187834389,818807.2358426696,77767054.69243547,0.0007749839187834389
265,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,9,0,0,2,0,0,3,3,2,2,0,1,4,1,0,228244.34309352335,223690048.65560007,4.4807180479465655e-05,263137.70598689356,86103231.68394397,4.4807180479465655e-05,0.0,33879345.386229545,0.0
266,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,2,3,10,0,0,3,2,0,5,1,2,3,2,2,5,0,213454.90662565577,107901849.35843116,5.028871094800071e-05,0.0,466602121.5026697,0.0,0.0,195345696.8676998,0.0
267,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2,5,2,0,0,0,0,0,0,2,0,7,1,4,3,1,3172121.596128494,87350121.32480799,0.0008373502055633415,853243.1576362072,208349891.38939032,0.00030383873691142697,793704.2434365879,213740873.9330223,0.00030383873691142697
268,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,10,4,0,2,0,0,2,3,0,2,1,5,4,0,0,228244.34309352335,231502796.4690579,5.600897559933208e-05,0.0,130295678.09280981,0.0,0.0,12242674.789687892,0.0
269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,3,0,2,2,1,2,3,0,4,763506.4711543402,154099363.51300165,0.00032290996615976625,880229.225411205,6760251.746410569,0.00032290996615976625,818807.2358426696,154145559.148747,0.00032290996615976625
270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,6,0,0,4,0,3,3,6,5,3,0,0,0.0,301117777.5116508,0.0,0.0,13921319.944150835,0.0,0.0,42656106.99530679,0.0
271,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,3,1,0,0,2,3,0,5,7,2,4,2,2,6,3,213454.90662565577,107901815.8415533,0.00033525807298667135,0.0,276521356.6853611,0.0,0.0,376831653.7812103,0.0
272,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,5,2,3,0,0,1,1,0,1,5,2,2,2,0,2,0.0,143618795.468188,0.0,0.0,83443929.97017184,0.0,0.0,605815092.676949,0.0
273,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,5,0,0,2,0,0,5,0,3,1,0,2,5,0,7,2636994.143797594,199287213.95585665,0.0006127904100578717,3040130.5035430742,418.8168315449147,0.0006127904100578717,0.0,203785487.29231724,0.0
274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7,0,0,1,0,0,4,3,0,1,3,7,5,0,0,3372364.3418124076,175785618.26769105,0.0007365150414638307,868985.0305049559,67121312.77890791,0.0002519708965116998,808347.6556734687,16313313.21350639,0.0002519708965116998
275,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,3,5,0,0,0,1,3,0,3,4,4,7,4,2,0,3,0.0,121945931.51677787,0.0,0.0,109456348.61916883,0.0,0.0,750972824.058723,0.0
276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9,0,0,1,0,0,6,2,0,2,0,2,5,3,0,753753.3121748352,198917132.30448622,0.00031496362063962484,868985.0305049559,93723217.42934032,0.00031496362063962484,808347.6556734687,7841824.1971493475,0.00031496362063962484
277,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,2,6,0,0,0,0,3,0,1,1,2,0,6,5,0,1,744000.1531953303,135426163.80977976,0.00030701727511948343,857740.8355987067,20299382.534189336,0.00030701727511948343,0.0,701114403.0107579,0.0
278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,1,1,0,0,3,5,1,2,0,1,2,0,0,753753.3121748352,196192525.24209407,0.0007559126895350995,868985.0305049559,31852680.599883348,0.0007559126895350995,808347.6556734687,74684006.59949869,0.0007559126895350995
279,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,3,5,0,3,0,0,0,0,4,3,1,6,3,2,0,3,740098.8896035287,87871653.93625224,0.00024307098952914153,853243.1576362072,154720045.05236748,0.00024307098952914153,793704.2434365879,528863383.1854663,0.00024307098952914153
280,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,3,5,3,0,0,5,3,0,2,3,1,7,6,2,0,1,201130.37623576593,118571576.9990886,3.6417458990846294e-05,0.0,856755076.113253,0.0,0.0,156420476.84359923,0.0
281,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,7,0,0,0,0,3,2,7,0,3,3,1,4,0,0,744000.1531953303,162837463.31648827,0.0002456138200955867,857740.8355987067,161250335.7584299,0.0002456138200955867,0.0,55575304.77098073,0.0
282,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,5,0,0,2,0,0,0,0,2,3,0,2,2,7,3,1863154.6444251048,132822832.10234588,0.0007539464577359075,0.0,162565376.32848695,0.0,0.0,102046226.68152176,0.0
283,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,3,5,2,4,0,2,3,0,0,0,3,4,5,3,0,2,740098.8896035287,92777557.39791878,0.00024307098952914153,0.0,128312382.7851507,0.0,0.0,392710446.99340105,0.0
284,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,6,0,0,0,0,1,3,3,1,2,4,6,4,0,1,740098.8896035287,125624599.02728331,0.0007292129685874246,853243.1576362072,67833523.79927476,0.0007292129685874246,0.0,343615004.63800895,0.0
285,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,6,0,0,0,2,0,0,5,1,2,1,2,4,0,0,744000.1531953303,101426627.52764115,0.0002456138200955867,0.0,193676967.88750046,0.0,0.0,62822457.487219244,0.0
286,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,3,4,0,2,0,0,3,0,4,1,2,0,6,2,4,4,213454.90662565577,113458299.78842303,4.023096875840056e-05,246087.3014412748,214000559.70502508,4.023096875840056e-05,0.0,501069935.47518456,0.0
287,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7,2,0,2,0,0,2,2,0,2,0,0,3,2,0,228244.34309352335,170808886.05402577,4.4807180479465655e-05,263137.70598689356,216645641.48936227,4.4807180479465655e-05,244776.07816811156,42.96577049037752,4.4807180479465655e-05
288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,0,0,2,0,0,5,3,0,2,2,1,2,1,0,2091398.9875186281,191791865.38540736,0.0006479643466681916,0.0,93944001.68544172,0.0,0.0,7230049.129805147,0.0
289,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,5,0,0,0,0,0,2,2,0,1,0,6,2,0,7,3362611.1828329028,110039991.24105513,0.0007301579650477177,3876677.8654135796,54409325.60261252,0.0007301579650477177,797888.0755042676,175582042.27440223,0.0002456138200955867
290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,1,0,1,4,0,3,3,0,2,3,0,0,763506.4711543402,256192534.85012734,0.00032290996615976625,880229.225411205,96.66101685323495,0.00032290996615976625,0.0,75340603.38650803,0.0
291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0,6,0,0,2,4,0,2,0,2,5,3,0,228244.34309352335,186194218.46987277,5.600897559933208e-05,263137.70598689356,198770797.8074172,5.600897559933208e-05,0.0,7841728.413206597,0.0
292,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,6,0,0,0,0,3,5,6,1,2,3,5,2,0,6,744000.1531953303,124426138.06870823,0.0002456138200955867,857740.8355987067,76883903.90368658,0.0002456138200955867,0.0,381885652.8568379,0.0
293,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,5,0,3,0,3,6,0,0,1,2,0,2,3,0,0,744000.1531953303,122356230.35668676,0.0002456138200955867,263137.70598689356,132442742.52887058,4.4807180479465655e-05,0.0,181918730.26728302,0.0
294,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,5,0,0,0,0,3,0,4,5,4,0,4,2,0,0,744000.1531953303,91246026.42364652,0.00030701727511948343,857740.8355987067,57103474.44917508,0.00030701727511948343,1998102.9133160615,207173878.24172893,0.0007539464577359075
295,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,1,0,2,7,0,2,5,0,3,1,3,5,1,0,0.0,164088823.5941617,0.0,0.0,420996303.4703808,0.0,0.0,9669432.66144353,0.0
296,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,3,5,5,0,0,1,3,0,3,3,2,2,2,2,7,1,213454.90662565577,119582858.01392639,4.023096875840056e-05,0.0,417896312.6817866,0.0,0.0,149206605.59193987,0.0
297,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,6,1,0,2,0,0,0,3,0,3,7,4,3,0,1,0.0,142340662.2535807,0.0,0.0,110669796.8835921,0.0,0.0,156559411.27870876,0.0
298,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,3,5,1,0,1,0,0,0,2,0,4,3,2,2,0,0,0.0,129491053.46854194,0.0,0.0,307013246.3460406,0.0,0.0,124576267.63073924,0.0
299,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,3,6,0,0,0,3,0,0,0,1,4,1,2,2,3,0,740098.8896035287,97990855.64488833,0.00024307098952914153,0.0,324033989.8447696,0.0,0.0,59672673.75119963,0.0
300,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7,0,0,0,4,3,0,2,2,2,3,7,3,1,1,744000.1531953303,105822666.38538519,0.0007368414602867601,0.0,142959936.49835014,0.0,0.0,154643027.82349157,0.0
301,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,3,5,0,0,0,0,0,1,7,1,3,0,0,3,0,3,740098.8896035287,113076845.02523948,0.00024307098952914153,853243.1576362072,66091059.256271,0.00024307098952914153,793704.2434365879,296630041.70008224,0.00024307098952914153
302,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,3,5,0,0,0,7,1,0,6,5,5,0,5,2,2,7,0.0,123319507.8408673,0.0,0.0,164909423.0352782,0.0,0.0,383761449.8299487,0.0
303,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,5,0,0,0,0,4,0,7,1,2,3,5,2,7,7,744000.1531953303,88882911.28100325,0.00030701727511948343,857740.8355987067,121228031.6177484,0.00030701727511948343,0.0,400432459.09353095,0.0
304,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,3,5,0,0,0,3,0,0,7,3,2,0,2,5,1,0,734246.9942158257,128681379.06496568,0.00023925674367947355,263137.70598689356,360181741.4383551,4.4807180479465655e-05,0.0,69156154.11991033,0.0
305,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,5,0,0,0,2,3,0,0,2,3,0,6,2,0,7,744000.1531953303,90004238.75808953,0.00030701727511948343,2147988.565184117,73518688.251125,0.0007539464577359075,0.0,249822729.39761955,0.0
306,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,0,0,3,0,1,1,2,0,1,5,4,2,3,0,2636994.143797594,162758850.62915963,0.0004902323280462972,0.0,182133553.75188935,0.0,0.0,54161924.28888446,0.0
307,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,6,0,0,0,0,0,0,3,3,2,0,6,2,0,3,744000.1531953303,126327717.93714054,0.00030701727511948343,857740.8355987067,108798127.35823004,0.00030701727511948343,797888.0755042676,103387035.35009421,0.00030701727511948343
308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,5,0,0,5,6,0,5,0,2,2,2,1,1863154.6444251048,180828280.48184276,0.0007539464577359075,0.0,151237962.39740688,0.0,0.0,37312210.172734864,0.0
